Edad,Rotacion,Departamento,Puesto,Nivel_Educativo,Ingreso_Mensual,Disponibilidad_Horaria,Movilidad_Propia,Distancia_KM,Cantidad_Hijos,Satisfaccion_Puesto,Equilibrio_VidaTrabajo,Horas_Extra,Capacitaciones_Ultimo_Anio,Anios_Empresa,Num_Empresas_Previas
42,Yes,Tecnología,Desarrollador/a,4,2388160,Completa,Sí,18.1,0,Muy bajo,Bueno,No,4,3,1
29,Yes,Tecnología,Soporte IT,4,2221442,Flexible,No,4.3,0,Bajo,Bajo,No,0,1,0
53,No,RRHH,Analista de RRHH,3,1300511,Completa,No,9.9,1,Excelente,Excelente,No,0,9,1
41,No,Investigación y desarrollo,Investigador/a Principal,5,1261481,Completa,No,2.5,1,Bueno,Bajo,No,0,9,1
35,Yes,Contaduría,Administrativo/a de Contaduría,3,1202110,Completa,No,18.9,2,Muy bajo,Excelente,No,1,3,0
19,Yes,Tecnología,Administrador/a de Sistemas,3,3000000,Flexible,Sí,4.4,0,Muy bajo,Bueno,Sí,2,0,0
33,No,RRHH,Generalista de RRHH,3,1058809,Media jornada,No,5.8,1,Bajo,Excelente,No,0,0,0
50,Yes,Dirección de Carreras,Director/a de Carrera,1,1605916,Media jornada,No,21.1,0,Muy bajo,Muy bajo,Sí,0,1,0
27,No,Docencia,Jefe/a de Trabajos Prácticos,4,1295647,Media jornada,No,2.6,0,Bueno,Excelente,No,2,0,0
33,No,Tecnología,Administrador/a de Sistemas,4,2820885,Completa,No,6.0,1,Excelente,Bueno,Sí,1,4,1
46,No,Contaduría,Tesorero/a,3,1211340,Completa,No,9.4,0,Bueno,Bueno,No,1,6,1
42,Yes,Contaduría,Responsable Impositivo,2,1310971,Flexible,Sí,1.3,1,Bueno,Bueno,Sí,2,3,1
53,No,Tecnología,Administrador/a de Sistemas,3,2154714,Completa,Sí,12.4,0,Bueno,Bueno,No,3,10,2
40,No,Tecnología,Desarrollador/a,4,1895687,Completa,Sí,11.1,0,Bueno,Bueno,No,0,5,1
45,No,Dirección de Carreras,Secretario/a Académico/a,3,3000000,Completa,No,1.7,1,Excelente,Bajo,No,1,2,0
37,No,Docencia,Profesor/a Adjunto/a,5,1152340,Completa,No,1.5,1,Bajo,Bueno,No,3,5,0
30,No,Docencia,Jefe/a de Trabajos Prácticos,3,860461,Completa,No,1.3,0,Bajo,Bueno,No,1,3,0
38,No,Tecnología,Soporte IT,4,2502381,Completa,No,10.8,2,Excelente,Bueno,Sí,5,3,0
19,Yes,RRHH,Generalista de RRHH,3,822505,Completa,No,3.2,0,Bueno,Muy bajo,Sí,1,0,0
39,No,Investigación y desarrollo,Investigador/a Asistente,5,2273221,Completa,No,2.4,0,Excelente,Bueno,No,1,2,0
19,Yes,Docencia,Auxiliar Docente,4,1104754,Completa,No,16.9,0,Muy bajo,Bueno,No,2,0,0
28,Yes,Docencia,Coordinador/a de Cátedra,4,2058948,Completa,No,22.1,0,Bueno,Muy bajo,Sí,3,3,1
50,Yes,Ventas,Asesor/a de Vinculación,3,837958,Completa,Sí,21.2,0,Bajo,Bueno,Sí,2,7,1
57,Yes,Docencia,Coordinador/a de Cátedra,4,1352164,Media jornada,No,9.4,2,Muy bajo,Bueno,Sí,0,5,1
40,No,Investigación y desarrollo,Investigador/a Principal,5,3000000,Completa,No,1.5,1,Bueno,Bajo,No,2,4,0
36,Yes,Investigación y desarrollo,Técnico/a de Laboratorio,3,996684,Media jornada,No,2.3,0,Bueno,Muy bajo,No,1,2,0
50,Yes,Investigación y desarrollo,Docente-Investigador/a,3,1723720,Flexible,No,3.4,3,Bueno,Muy bajo,No,1,1,0
45,Yes,Docencia,Coordinador/a de Cátedra,5,1782799,Media jornada,No,5.2,1,Bajo,Bajo,Sí,2,8,1
46,Yes,RRHH,Generalista de RRHH,3,1226462,Completa,No,12.7,0,Bajo,Muy bajo,Sí,0,1,0
36,Yes,Docencia,Auxiliar Docente,4,1551430,Completa,No,11.4,0,Excelente,Excelente,No,1,2,0
57,Yes,Marketing,Community Manager,2,883666,Completa,No,9.0,0,Excelente,Bueno,No,1,13,2
47,No,Investigación y desarrollo,Técnico/a de Laboratorio,3,1843653,Media jornada,No,9.7,1,Excelente,Excelente,No,3,9,2
36,Yes,RRHH,Analista de RRHH,3,1271041,Completa,Sí,10.0,0,Bajo,Muy bajo,Sí,0,1,0
26,No,Ventas,Ejecutivo/a de Vinculación y Empresas,3,2800198,Media jornada,Sí,15.6,0,Muy bajo,Bajo,No,0,2,0
49,No,Tecnología,Analista Funcional,3,1129208,Flexible,Sí,8.9,1,Excelente,Bajo,Sí,2,13,3
52,No,RRHH,Especialista en Capacitación,2,1434723,Completa,No,11.3,2,Bueno,Muy bajo,No,2,2,0
25,No,Investigación y desarrollo,Técnico/a de Laboratorio,5,2595675,Completa,No,6.1,1,Muy bajo,Bueno,No,0,1,0
54,Yes,Investigación y desarrollo,Becario/a de Investigación,3,1597254,Media jornada,No,14.9,0,Excelente,Bajo,Sí,2,12,3
36,Yes,Tecnología,Administrador/a de Sistemas,4,1514702,Completa,Sí,18.2,0,Bueno,Muy bajo,No,0,5,1
56,No,Dirección de Carreras,Secretario/a Académico/a,2,2955147,Completa,No,16.2,1,Bueno,Bueno,No,1,5,1
27,Yes,Tecnología,Soporte IT,3,1041338,Flexible,Sí,3.9,0,Excelente,Muy bajo,No,1,0,0
27,Yes,RRHH,Especialista en Selección,4,1133771,Completa,Sí,4.7,0,Muy bajo,Bajo,No,0,2,0
26,Yes,Marketing,Community Manager,3,928707,Flexible,No,1.8,0,Excelente,Muy bajo,No,1,2,0
53,No,Contaduría,Administrativo/a de Contaduría,2,782682,Media jornada,No,1.9,0,Muy bajo,Bueno,No,2,13,2
36,No,Docencia,Profesor/a Adjunto/a,4,1372418,Media jornada,Sí,7.1,2,Bueno,Excelente,No,0,7,1
23,No,RRHH,Especialista en Selección,2,1384512,Completa,Sí,5.8,0,Excelente,Bueno,No,1,0,0
32,Yes,Dirección de Carreras,Coordinador/a Académico/a,2,1464375,Completa,No,11.3,2,Excelente,Bueno,Sí,1,5,1
46,Yes,Docencia,Jefe/a de Trabajos Prácticos,5,1512761,Completa,No,2.8,2,Muy bajo,Excelente,Sí,1,9,2
48,No,Tecnología,Soporte IT,4,2778139,Completa,No,7.9,0,Bueno,Bajo,Sí,2,12,1
22,Yes,Investigación y desarrollo,Becario/a de Investigación,4,1518196,Completa,No,16.7,0,Bueno,Muy bajo,Sí,3,0,0
57,No,RRHH,Especialista en Capacitación,2,1041317,Completa,Sí,6.5,1,Muy bajo,Bueno,No,2,15,3
38,Yes,Docencia,Profesor/a Adjunto/a,2,1990643,Completa,No,12.8,1,Bueno,Bueno,Sí,0,2,0
43,No,Contaduría,Administrativo/a de Contaduría,1,1344066,Completa,No,5.8,1,Bajo,Excelente,No,4,1,0
46,Yes,Marketing,Diseñador/a Gráfico/a,3,1608402,Media jornada,No,4.8,1,Muy bajo,Bajo,Sí,2,7,1
30,Yes,Investigación y desarrollo,Docente-Investigador/a,5,1524659,Completa,No,3.7,0,Bajo,Muy bajo,No,3,1,0
20,Yes,Tecnología,Soporte IT,3,1922749,Completa,No,7.5,0,Bajo,Bueno,No,2,0,0
32,No,Marketing,Diseñador/a Gráfico/a,3,1620479,Media jornada,Sí,13.9,2,Excelente,Excelente,No,1,5,1
40,No,Ventas,Representante Institucional,1,1477867,Flexible,No,4.3,0,Excelente,Bueno,No,0,6,1
49,No,Investigación y desarrollo,Investigador/a Principal,4,2594462,Completa,No,5.9,0,Bueno,Excelente,No,2,13,3
41,Yes,Contaduría,Analista Contable,2,1321580,Completa,No,5.5,0,Bueno,Bueno,No,1,10,2
38,No,Docencia,Profesor/a Adjunto/a,4,1332722,Media jornada,Sí,24.9,2,Bajo,Bajo,No,0,4,1
56,Yes,Dirección de Carreras,Director/a de Carrera,1,1623860,Flexible,No,11.0,1,Bueno,Bueno,No,0,5,1
22,No,Ventas,Asesor/a de Vinculación,4,2117466,Media jornada,No,10.7,0,Bueno,Bajo,No,1,0,0
33,Yes,RRHH,Generalista de RRHH,2,1151745,Media jornada,Sí,4.2,1,Bueno,Bueno,Sí,2,3,0
42,Yes,Mantenimiento,Técnico/a de Mantenimiento,4,1111045,Completa,No,15.5,2,Excelente,Muy bajo,No,0,7,1
43,Yes,RRHH,Especialista en Capacitación,2,870797,Completa,No,5.9,1,Muy bajo,Bueno,Sí,0,6,1
19,Yes,Tecnología,Administrador/a de Sistemas,4,2483745,Completa,No,17.2,0,Bajo,Muy bajo,No,3,0,0
25,No,Docencia,Profesor/a Titular,4,1496461,Media jornada,No,3.7,0,Bajo,Excelente,No,0,0,0
49,No,Marketing,Community Manager,4,824318,Media jornada,No,8.1,1,Bueno,Bueno,No,0,7,1
30,No,Docencia,Coordinador/a de Cátedra,2,1359624,Flexible,No,45.0,0,Bajo,Bajo,No,0,0,0
23,Yes,Mantenimiento,Técnico/a de Mantenimiento,3,1050291,Completa,Sí,6.0,0,Bajo,Bueno,No,2,1,0
56,Yes,Marketing,Diseñador/a Gráfico/a,4,1208819,Completa,No,6.4,1,Muy bajo,Bueno,No,1,2,0
30,No,Tecnología,Administrador/a de Sistemas,3,2053231,Completa,No,17.6,1,Bajo,Bueno,No,1,2,0
57,No,Docencia,Jefe/a de Trabajos Prácticos,2,1397446,Media jornada,No,7.0,0,Bueno,Bajo,No,0,3,1
36,Yes,Investigación y desarrollo,Técnico/a de Laboratorio,4,2009299,Flexible,No,7.3,0,Muy bajo,Bajo,No,4,6,1
20,No,Investigación y desarrollo,Investigador/a Principal,5,3000000,Completa,No,1.9,0,Bueno,Muy bajo,No,2,0,0
28,Yes,Investigación y desarrollo,Investigador/a Asistente,4,1086952,Completa,Sí,1.3,0,Muy bajo,Bueno,No,2,0,0
33,No,Docencia,Coordinador/a de Cátedra,4,1811828,Completa,No,11.7,1,Bueno,Bajo,No,0,3,1
48,No,Ventas,Ejecutivo/a de Vinculación y Empresas,1,1752412,Completa,Sí,6.0,1,Bueno,Excelente,No,0,12,3
35,No,RRHH,Especialista en Capacitación,1,942797,Flexible,No,8.2,3,Excelente,Bajo,No,2,6,1
22,No,Investigación y desarrollo,Investigador/a Principal,5,1962892,Completa,No,11.2,0,Excelente,Bueno,No,0,0,0
25,No,Contaduría,Administrativo/a de Contaduría,1,901800,Media jornada,No,5.8,0,Excelente,Bueno,No,1,1,0
59,Yes,Contaduría,Administrativo/a de Contaduría,3,824380,Completa,No,4.6,1,Bueno,Bueno,Sí,3,2,0
49,No,Tecnología,Administrador/a de Sistemas,4,1326808,Flexible,No,4.5,0,Bueno,Bueno,No,3,3,1
57,Yes,RRHH,Especialista en Selección,2,1029070,Completa,Sí,2.7,1,Muy bajo,Muy bajo,Sí,2,10,1
52,Yes,Ventas,Ejecutivo/a de Vinculación y Empresas,3,3000000,Media jornada,No,2.5,2,Bajo,Excelente,Sí,1,4,1
24,Yes,RRHH,Generalista de RRHH,1,1167744,Completa,Sí,5.4,0,Bajo,Bueno,Sí,2,1,0
56,Yes,Dirección de Carreras,Director/a de Carrera,3,3000000,Completa,No,24.9,1,Bajo,Muy bajo,Sí,0,16,2
52,Yes,Mantenimiento,Técnico/a de Mantenimiento,2,1008949,Completa,Sí,19.8,0,Muy bajo,Bueno,Sí,0,1,0
33,No,Investigación y desarrollo,Técnico/a de Laboratorio,5,1669880,Completa,No,4.4,1,Excelente,Muy bajo,Sí,5,2,0
32,Yes,Ventas,Representante Institucional,2,923110,Completa,No,15.9,0,Bajo,Muy bajo,Sí,0,2,0
24,Yes,Docencia,Jefe/a de Trabajos Prácticos,4,1257693,Completa,Sí,20.7,0,Muy bajo,Bajo,No,0,1,0
55,Yes,Mantenimiento,Encargado/a de Servicios Generales,3,1033786,Flexible,Sí,3.4,1,Bajo,Muy bajo,Sí,1,16,3
50,No,Contaduría,Analista Contable,2,1078683,Completa,No,8.8,1,Bajo,Bueno,No,0,13,2
21,Yes,Mantenimiento,Encargado/a de Servicios Generales,3,766260,Media jornada,No,11.4,0,Excelente,Bajo,No,0,0,0
21,Yes,Mantenimiento,Supervisor/a de Mantenimiento,2,1183288,Flexible,No,1.7,0,Bueno,Bajo,No,0,0,0
40,Yes,Marketing,Diseñador/a Gráfico/a,3,1098709,Completa,Sí,12.1,2,Excelente,Bueno,No,2,8,2
40,Yes,Marketing,Especialista en Comunicación,2,851951,Media jornada,No,3.7,2,Excelente,Muy bajo,No,3,2,0
28,No,Investigación y desarrollo,Técnico/a de Laboratorio,4,1274178,Completa,No,12.5,0,Bueno,Bueno,No,1,3,0
21,Yes,Docencia,Jefe/a de Trabajos Prácticos,3,1623334,Completa,Sí,8.8,0,Muy bajo,Muy bajo,Sí,2,0,0
30,No,Contaduría,Analista Contable,2,1767256,Completa,No,1.4,1,Bueno,Bueno,No,1,3,0
47,Yes,Docencia,Coordinador/a de Cátedra,3,1395208,Flexible,No,5.0,1,Muy bajo,Bueno,No,0,2,0
35,No,Tecnología,Analista Funcional,4,1573854,Completa,No,4.5,1,Muy bajo,Muy bajo,No,4,3,1
25,Yes,Investigación y desarrollo,Investigador/a Principal,4,1210867,Media jornada,Sí,18.1,0,Bueno,Bajo,No,1,1,0
31,Yes,Dirección de Carreras,Director/a de Carrera,4,3000000,Completa,Sí,8.2,1,Bajo,Bajo,No,2,3,0
20,Yes,Tecnología,Analista Funcional,4,1386606,Flexible,Sí,4.2,0,Bueno,Bajo,Sí,4,0,0
22,Yes,Mantenimiento,Supervisor/a de Mantenimiento,2,815406,Completa,No,8.3,0,Excelente,Bajo,Sí,0,0,0
28,No,Docencia,Jefe/a de Trabajos Prácticos,4,1526107,Media jornada,No,7.1,1,Bueno,Bajo,No,1,1,0
57,No,Mantenimiento,Técnico/a de Mantenimiento,1,939670,Media jornada,No,6.3,1,Bueno,Bueno,No,2,16,3
42,Yes,Ventas,Ejecutivo/a de Vinculación y Empresas,2,2597596,Media jornada,No,7.8,0,Bajo,Bajo,Sí,0,9,2
35,Yes,Contaduría,Administrativo/a de Contaduría,3,1273342,Flexible,Sí,19.4,0,Muy bajo,Muy bajo,No,0,1,0
24,Yes,Tecnología,Administrador/a de Sistemas,4,1198507,Flexible,Sí,10.1,0,Muy bajo,Bueno,Sí,1,1,0
37,No,Marketing,Community Manager,3,1221870,Completa,No,14.5,2,Bueno,Bajo,No,1,8,1
23,Yes,Docencia,Auxiliar Docente,3,1338548,Completa,Sí,18.1,0,Bajo,Muy bajo,No,1,1,0
50,No,RRHH,Especialista en Capacitación,2,1235593,Completa,No,5.2,1,Bajo,Bueno,No,1,5,1
28,No,Contaduría,Tesorero/a,1,1495784,Completa,No,12.8,0,Bueno,Muy bajo,Sí,1,2,0
27,No,Docencia,Profesor/a Titular,4,2074374,Completa,Sí,16.0,0,Muy bajo,Bueno,No,2,1,0
45,No,Investigación y desarrollo,Becario/a de Investigación,4,1156436,Completa,No,1.4,0,Bajo,Bajo,No,2,8,1
31,Yes,Docencia,Jefe/a de Trabajos Prácticos,4,928178,Completa,No,4.8,1,Bueno,Bajo,Sí,1,3,0
37,Yes,Docencia,Auxiliar Docente,3,1921189,Flexible,No,8.4,3,Bajo,Bueno,Sí,0,7,2
39,No,Docencia,Coordinador/a de Cátedra,3,2006705,Completa,No,9.1,0,Bajo,Bueno,No,0,6,1
42,No,Dirección de Carreras,Secretario/a Académico/a,2,2605185,Flexible,Sí,5.4,2,Muy bajo,Bueno,No,3,3,0
56,Yes,RRHH,Especialista en Selección,1,1305151,Completa,No,7.3,1,Bueno,Bajo,Sí,0,13,1
22,No,Dirección de Carreras,Coordinador/a Académico/a,2,1742129,Media jornada,No,6.9,0,Bueno,Excelente,No,0,0,0
42,No,Contaduría,Analista Contable,3,2042590,Media jornada,No,5.3,1,Muy bajo,Bueno,No,2,3,0
53,Yes,Investigación y desarrollo,Investigador/a Asistente,5,2064827,Completa,Sí,6.7,2,Excelente,Bueno,Sí,3,7,0
21,No,RRHH,Especialista en Capacitación,3,824384,Completa,No,4.6,0,Muy bajo,Muy bajo,No,0,0,0
22,Yes,Contaduría,Responsable Impositivo,2,1314427,Completa,No,2.5,1,Muy bajo,Muy bajo,Sí,2,0,0
55,No,Docencia,Coordinador/a de Cátedra,2,1744854,Completa,No,11.1,0,Bajo,Muy bajo,Sí,1,10,1
58,No,Tecnología,Administrador/a de Sistemas,4,2967545,Flexible,No,13.0,0,Muy bajo,Bajo,Sí,1,15,1
53,No,Investigación y desarrollo,Investigador/a Principal,3,2914224,Flexible,No,2.9,0,Bueno,Bueno,No,0,5,1
49,No,Tecnología,Administrador/a de Sistemas,4,1900424,Completa,No,5.5,2,Bueno,Muy bajo,No,2,11,1
43,Yes,Tecnología,Administrador/a de Sistemas,3,2404349,Completa,No,9.0,0,Muy bajo,Muy bajo,Sí,2,7,1
58,Yes,Docencia,Jefe/a de Trabajos Prácticos,3,1168331,Completa,Sí,24.2,2,Bajo,Muy bajo,No,2,9,1
31,No,Docencia,Profesor/a Adjunto/a,5,1435950,Completa,No,3.8,0,Bueno,Bajo,No,1,5,0
22,Yes,Marketing,Especialista en Comunicación,1,1229914,Media jornada,No,6.9,0,Excelente,Bajo,Sí,0,0,0
32,Yes,Contaduría,Administrativo/a de Contaduría,3,1518612,Completa,No,3.8,1,Bajo,Bueno,No,2,4,0
31,No,Docencia,Jefe/a de Trabajos Prácticos,4,901747,Completa,No,10.7,0,Bueno,Bueno,No,0,0,0
45,Yes,Dirección de Carreras,Director/a de Carrera,2,2517235,Completa,No,3.8,2,Excelente,Bajo,No,1,4,1
24,Yes,Docencia,Jefe/a de Trabajos Prácticos,4,1712464,Completa,No,5.3,0,Excelente,Bajo,No,0,1,0
35,Yes,Tecnología,Desarrollador/a,4,3000000,Media jornada,Sí,31.4,1,Bueno,Muy bajo,Sí,2,5,1
54,No,Dirección de Carreras,Director/a de Carrera,3,2593122,Completa,Sí,1.6,2,Bajo,Bueno,No,1,9,1
58,Yes,Investigación y desarrollo,Becario/a de Investigación,3,1425625,Flexible,No,8.3,2,Muy bajo,Muy bajo,Sí,5,17,2
53,No,Docencia,Auxiliar Docente,5,2174118,Flexible,No,8.6,0,Bajo,Bueno,No,0,8,0
35,No,Docencia,Profesor/a Titular,3,2094420,Completa,No,6.2,1,Excelente,Bueno,No,0,4,1
59,Yes,Investigación y desarrollo,Investigador/a Principal,4,2071229,Completa,Sí,17.9,1,Bueno,Bajo,Sí,3,8,1
20,Yes,Docencia,Coordinador/a de Cátedra,3,1995794,Flexible,No,10.0,0,Muy bajo,Muy bajo,No,1,0,0
31,No,Tecnología,Administrador/a de Sistemas,2,1767296,Flexible,No,25.8,0,Bueno,Bajo,No,2,2,0
20,No,Docencia,Auxiliar Docente,3,825993,Flexible,No,2.0,0,Bajo,Bueno,No,0,0,0
46,No,RRHH,Especialista en Selección,4,878661,Completa,No,7.3,2,Bueno,Bajo,Sí,2,12,2
44,Yes,Dirección de Carreras,Coordinador/a Académico/a,2,2601481,Flexible,No,10.6,1,Excelente,Bueno,No,2,2,0
40,Yes,Mantenimiento,Supervisor/a de Mantenimiento,1,973615,Completa,No,7.7,0,Bueno,Excelente,No,3,1,0
21,Yes,Tecnología,Soporte IT,3,2296498,Flexible,No,16.9,0,Muy bajo,Bajo,Sí,4,0,0
53,Yes,Investigación y desarrollo,Becario/a de Investigación,5,1540423,Flexible,No,21.4,0,Bueno,Bajo,Sí,2,6,1
30,No,Tecnología,Analista Funcional,4,2899542,Completa,No,28.8,1,Bueno,Bajo,No,3,2,0
42,Yes,RRHH,Especialista en Selección,2,1052114,Flexible,No,2.1,2,Bueno,Muy bajo,Sí,3,2,0
23,No,Contaduría,Responsable Impositivo,1,1442243,Completa,No,7.4,0,Excelente,Bueno,Sí,1,0,0
38,Yes,Docencia,Profesor/a Adjunto/a,3,2003313,Flexible,Sí,18.6,0,Bueno,Bueno,No,1,5,1
57,Yes,Ventas,Ejecutivo/a de Vinculación y Empresas,1,1268856,Completa,No,8.2,2,Muy bajo,Muy bajo,No,0,14,1
57,No,Contaduría,Administrativo/a de Contaduría,1,1427523,Flexible,No,2.7,1,Excelente,Bajo,No,0,18,4
31,No,Docencia,Auxiliar Docente,4,1959639,Completa,Sí,4.2,1,Bajo,Bueno,No,1,3,0
59,No,Investigación y desarrollo,Becario/a de Investigación,4,1437110,Flexible,No,5.1,1,Bajo,Bueno,No,1,3,1
30,Yes,Contaduría,Analista Contable,3,1151875,Completa,Sí,6.9,1,Bueno,Bueno,No,2,0,0
31,No,Mantenimiento,Supervisor/a de Mantenimiento,2,1203810,Completa,No,3.4,0,Excelente,Muy bajo,No,1,4,0
28,Yes,Marketing,Diseñador/a Gráfico/a,4,986387,Completa,No,9.0,0,Bajo,Bajo,No,0,2,0
51,Yes,Marketing,Analista de Marketing,4,1514971,Media jornada,No,2.5,1,Excelente,Bajo,No,0,3,0
58,No,Docencia,Profesor/a Titular,4,2658726,Completa,No,2.5,1,Bajo,Bueno,No,1,6,1
34,No,Contaduría,Tesorero/a,2,1551731,Completa,No,8.3,1,Bajo,Excelente,No,0,5,1
53,Yes,Contaduría,Analista Contable,2,1291047,Completa,No,0.7,3,Bueno,Bajo,Sí,2,10,2
21,No,Docencia,Profesor/a Titular,4,2077505,Flexible,No,22.3,0,Bueno,Muy bajo,No,0,0,0
23,No,Investigación y desarrollo,Investigador/a Asistente,5,2458578,Completa,No,11.3,0,Bueno,Bueno,No,2,0,0
44,No,Marketing,Diseñador/a Gráfico/a,2,1051901,Completa,No,2.9,2,Bajo,Bajo,No,1,7,1
29,Yes,Docencia,Profesor/a Adjunto/a,5,2109070,Completa,No,10.9,0,Excelente,Bajo,No,1,3,0
25,Yes,RRHH,Especialista en Selección,4,1541581,Completa,No,3.9,1,Bueno,Muy bajo,Sí,0,2,0
28,Yes,Investigación y desarrollo,Becario/a de Investigación,4,1641882,Completa,Sí,4.0,1,Bajo,Bueno,Sí,1,3,1
52,Yes,Docencia,Jefe/a de Trabajos Prácticos,4,2050793,Completa,No,19.2,0,Muy bajo,Bajo,Sí,2,9,2
21,Yes,Investigación y desarrollo,Investigador/a Asistente,3,1628908,Flexible,Sí,12.7,0,Bajo,Bajo,No,1,0,0
26,Yes,Dirección de Carreras,Coordinador/a Académico/a,2,2631057,Media jornada,No,5.5,1,Excelente,Bajo,Sí,0,1,0
49,No,Marketing,Especialista en Comunicación,2,1565688,Completa,Sí,4.7,1,Excelente,Excelente,No,1,4,0
29,No,Dirección de Carreras,Director/a de Carrera,2,1651858,Completa,No,26.7,0,Excelente,Bueno,No,0,4,1
25,Yes,Contaduría,Tesorero/a,4,1321127,Media jornada,No,7.1,0,Muy bajo,Excelente,No,0,1,0
20,Yes,Docencia,Coordinador/a de Cátedra,3,1914970,Completa,No,9.1,1,Muy bajo,Muy bajo,Sí,2,0,0
24,No,RRHH,Analista de RRHH,2,1395442,Media jornada,No,3.0,0,Muy bajo,Bajo,No,1,1,0
59,No,Contaduría,Administrativo/a de Contaduría,3,955615,Completa,No,2.9,1,Bueno,Bajo,No,2,19,3
50,Yes,Mantenimiento,Técnico/a de Mantenimiento,3,723930,Completa,Sí,19.1,0,Muy bajo,Bajo,No,2,9,1
38,Yes,Docencia,Coordinador/a de Cátedra,3,1442192,Completa,No,13.9,0,Bajo,Bueno,No,1,1,0
52,Yes,Contaduría,Administrativo/a de Contaduría,4,1067117,Flexible,No,5.3,2,Muy bajo,Muy bajo,Sí,1,7,1
34,Yes,Docencia,Profesor/a Adjunto/a,4,1958679,Completa,No,2.7,0,Muy bajo,Muy bajo,Sí,0,6,1
43,No,Investigación y desarrollo,Investigador/a Asistente,4,2630373,Media jornada,Sí,5.9,3,Bueno,Bueno,No,0,4,1
30,Yes,Marketing,Especialista en Comunicación,1,1385472,Completa,No,11.5,0,Bajo,Bajo,No,1,4,1
25,Yes,Contaduría,Analista Contable,2,1618223,Media jornada,No,11.4,0,Bajo,Excelente,Sí,0,0,0
57,No,Contaduría,Responsable Impositivo,3,1488582,Flexible,No,6.0,0,Bajo,Excelente,No,2,11,1
35,No,Contaduría,Tesorero/a,3,1132131,Completa,No,11.3,3,Bueno,Muy bajo,No,0,4,0
29,Yes,Contaduría,Analista Contable,3,1560075,Completa,No,6.0,0,Excelente,Bueno,Sí,2,1,0
24,Yes,Marketing,Diseñador/a Gráfico/a,2,745158,Flexible,Sí,17.4,0,Bueno,Muy bajo,Sí,1,1,0
41,Yes,Ventas,Representante Institucional,1,2291118,Completa,No,7.3,0,Bueno,Bajo,No,1,6,1
45,Yes,Dirección de Carreras,Director/a de Carrera,1,3000000,Completa,No,17.4,1,Muy bajo,Bueno,Sí,2,3,1
24,Yes,Marketing,Community Manager,2,962656,Completa,Sí,6.1,0,Excelente,Muy bajo,No,2,0,0
56,No,Investigación y desarrollo,Investigador/a Asistente,4,1738804,Media jornada,Sí,14.4,1,Bueno,Bueno,No,2,13,3
20,Yes,Tecnología,Analista Funcional,4,2412870,Completa,Sí,10.2,0,Muy bajo,Bajo,Sí,1,0,0
40,No,Contaduría,Tesorero/a,2,1329516,Media jornada,No,0.9,1,Bajo,Bueno,No,0,8,1
38,Yes,Investigación y desarrollo,Becario/a de Investigación,4,1275058,Completa,Sí,4.9,2,Bueno,Muy bajo,Sí,2,2,0
43,Yes,Mantenimiento,Supervisor/a de Mantenimiento,2,1248095,Completa,Sí,23.7,0,Bueno,Bueno,No,0,3,0
33,No,Docencia,Coordinador/a de Cátedra,4,1983435,Media jornada,Sí,12.6,0,Bueno,Muy bajo,No,0,1,0
47,No,Ventas,Asesor/a de Vinculación,2,2148838,Completa,No,5.9,0,Bajo,Bueno,Sí,1,2,0
26,Yes,Contaduría,Analista Contable,1,1443116,Completa,No,1.8,0,Bajo,Bajo,No,1,1,0
55,Yes,Tecnología,Soporte IT,3,1757985,Media jornada,No,9.4,0,Excelente,Muy bajo,No,1,17,1
51,No,Tecnología,Desarrollador/a,2,1953650,Flexible,No,12.5,1,Excelente,Bajo,No,1,2,0
40,Yes,Ventas,Asesor/a de Vinculación,2,1731742,Flexible,No,5.9,1,Muy bajo,Bajo,No,0,2,0
23,Yes,Tecnología,Analista Funcional,2,1158350,Flexible,No,10.7,0,Muy bajo,Muy bajo,Sí,2,0,0
57,Yes,Tecnología,Soporte IT,4,961933,Flexible,No,19.3,1,Bueno,Muy bajo,No,2,12,2
36,No,Docencia,Profesor/a Adjunto/a,3,1548220,Completa,No,4.3,3,Excelente,Bueno,No,1,6,1
56,No,RRHH,Especialista en Capacitación,4,1411975,Completa,No,3.6,3,Bueno,Bajo,No,2,13,2
55,Yes,Docencia,Coordinador/a de Cátedra,3,2055139,Flexible,No,2.2,2,Bueno,Bajo,Sí,1,1,0
48,Yes,Marketing,Especialista en Comunicación,2,1012217,Completa,Sí,20.0,0,Muy bajo,Bueno,Sí,2,9,2
49,Yes,RRHH,Especialista en Capacitación,2,1226178,Media jornada,No,4.2,0,Bajo,Muy bajo,No,3,9,2
28,Yes,Tecnología,Soporte IT,2,1076779,Media jornada,Sí,25.0,1,Bajo,Bueno,No,1,2,0
33,No,Docencia,Profesor/a Titular,5,2497626,Completa,No,1.0,0,Bajo,Excelente,No,1,2,0
36,No,Docencia,Profesor/a Titular,2,1490377,Flexible,Sí,11.1,0,Bueno,Bueno,Sí,2,6,0
41,No,Tecnología,Soporte IT,4,1135299,Completa,Sí,13.2,1,Bajo,Excelente,Sí,2,4,0
51,No,Docencia,Profesor/a Titular,5,2113971,Completa,Sí,12.6,0,Bajo,Bueno,No,1,4,1
34,Yes,Docencia,Profesor/a Titular,4,2032376,Flexible,No,15.8,1,Bajo,Bueno,No,1,2,0
56,Yes,Docencia,Auxiliar Docente,4,1031479,Completa,No,10.3,2,Muy bajo,Muy bajo,Sí,0,8,2
